,Location,2019 Population,Town or City,2019 Rental Rates,State,City,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Crime Population,Crime Rate,Urban Population by City Size Categories,Urban Population by City Size Ranges,Rental Rate Categories,Rental Rate Ranges,Crime Rate Categories,Crime Rate Ranges,Walk Score,Bike Score,Walk Score Categories,Walk Score Ranges,Bike Score Categories,Bike Score Ranges,Cost of Living Index,Cost of Living Index Categories,Cost of Living Index Ranges
361,"San Francisco, California",881549,city,2665,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
362,"San Francisco, California",881549,city,2894,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
363,"San Francisco, California",881549,city,3880,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
364,"San Francisco, California",881549,city,2870,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
365,"San Francisco, California",881549,city,2887,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
366,"San Francisco, California",881549,city,4047,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
367,"San Francisco, California",881549,city,3089,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
368,"San Francisco, California",881549,city,2592,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
369,"San Francisco, California",881549,city,2892,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
370,"San Francisco, California",881549,city,2992,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
371,"San Francisco, California",881549,city,2795,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
372,"San Francisco, California",881549,city,4105,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
373,"San Francisco, California",881549,city,4355,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
374,"San Francisco, California",881549,city,4739,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
375,"San Francisco, California",881549,city,3003,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
376,"San Francisco, California",881549,city,6373,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
377,"San Francisco, California",881549,city,3577,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42",87,72,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,183.0,Highest Cost of Living Index,103.74-183.0
378,"San Jose, California",1021795,city,2895,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
379,"San Jose, California",1021795,city,3168,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
380,"San Jose, California",1021795,city,2991,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
381,"San Jose, California",1021795,city,3491,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
382,"San Jose, California",1021795,city,2635,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
383,"San Jose, California",1021795,city,3582,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
384,"San Jose, California",1021795,city,3258,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
385,"San Jose, California",1021795,city,3191,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
386,"San Jose, California",1021795,city,3211,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
387,"San Jose, California",1021795,city,3008,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
388,"San Jose, California",1021795,city,3412,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
389,"San Jose, California",1021795,city,3029,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
390,"San Jose, California",1021795,city,2900,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
391,"San Jose, California",1021795,city,3274,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
392,"San Jose, California",1021795,city,3361,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
393,"San Jose, California",1021795,city,2705,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
394,"San Jose, California",1021795,city,5047,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
395,"San Jose, California",1021795,city,3265,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
396,"San Jose, California",1021795,city,2666,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
397,"San Jose, California",1021795,city,3053,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
398,"San Jose, California",1021795,city,3745,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
399,"San Jose, California",1021795,city,2809,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
400,"San Jose, California",1021795,city,4091,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
401,"San Jose, California",1021795,city,4278,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
402,"San Jose, California",1021795,city,3637,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
403,"San Jose, California",1021795,city,3698,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
404,"San Jose, California",1021795,city,4173,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
405,"San Jose, California",1021795,city,3734,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
406,"San Jose, California",1021795,city,3195,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131",49,62,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,181.1,Highest Cost of Living Index,103.74-183.0
407,"Stockton, California",312697,city,1849,California,Stockton,4380,34,181,1158,3007,12367,2209,8480,1678,128,313604,10752.26177417756,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718",43,57,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,113.8,Highest Cost of Living Index,103.74-183.0
408,"Stockton, California",312697,city,1739,California,Stockton,4380,34,181,1158,3007,12367,2209,8480,1678,128,313604,10752.26177417756,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718",43,57,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,113.8,Highest Cost of Living Index,103.74-183.0
409,"Stockton, California",312697,city,1944,California,Stockton,4380,34,181,1158,3007,12367,2209,8480,1678,128,313604,10752.26177417756,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Higher Crime,"9,683.737-11,316.718",43,57,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,113.8,Highest Cost of Living Index,103.74-183.0
410,"Stockton, California",312697,city,1982,California,Stockton,4380,34,181,1158,3007,12367,2209,8480,1678,128,313604,10752.26177417756,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Higher Crime,"9,683.737-11,316.718",43,57,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,113.8,Highest Cost of Living Index,103.74-183.0
411,"Stockton, California",312697,city,2295,California,Stockton,4380,34,181,1158,3007,12367,2209,8480,1678,128,313604,10752.26177417756,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Higher Crime,"9,683.737-11,316.718",43,57,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,113.8,Highest Cost of Living Index,103.74-183.0
412,"Stockton, California",312697,city,2586,California,Stockton,4380,34,181,1158,3007,12367,2209,8480,1678,128,313604,10752.26177417756,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Higher Crime,"9,683.737-11,316.718",43,57,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,113.8,Highest Cost of Living Index,103.74-183.0
