,Location,2019 Population,Town or City,2019 Rental Rates,State,City,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Crime Population,Crime Rate,Urban Population by City Size Categories,Urban Population by City Size Ranges,Rental Rate Categories,Rental Rate Ranges,Crime Rate Categories,Crime Rate Ranges
341,"San Francisco, California",881549,city,4010,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
342,"San Francisco, California",881549,city,2547,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
343,"San Francisco, California",881549,city,2828,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
344,"San Francisco, California",881549,city,2326,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
345,"San Francisco, California",881549,city,2702,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
346,"San Francisco, California",881549,city,3835,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
347,"San Francisco, California",881549,city,3578,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
348,"San Francisco, California",881549,city,2264,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
349,"San Francisco, California",881549,city,2973,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
350,"San Francisco, California",881549,city,3560,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
351,"San Francisco, California",881549,city,3667,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
352,"San Francisco, California",881549,city,2689,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
353,"San Francisco, California",881549,city,3278,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
354,"San Francisco, California",881549,city,2655,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
355,"San Francisco, California",881549,city,3388,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
356,"San Francisco, California",881549,city,3832,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
357,"San Francisco, California",881549,city,2225,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
358,"San Francisco, California",881549,city,3707,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
359,"San Francisco, California",881549,city,4147,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
360,"San Francisco, California",881549,city,3606,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
361,"San Francisco, California",881549,city,3288,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
362,"San Francisco, California",881549,city,3285,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
363,"San Francisco, California",881549,city,2670,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
364,"San Francisco, California",881549,city,3001,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
365,"San Francisco, California",881549,city,3260,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
366,"San Francisco, California",881549,city,2479,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
367,"San Francisco, California",881549,city,2807,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
368,"San Francisco, California",881549,city,2665,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
369,"San Francisco, California",881549,city,2894,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
370,"San Francisco, California",881549,city,3880,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
371,"San Francisco, California",881549,city,2870,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
372,"San Francisco, California",881549,city,2887,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
373,"San Francisco, California",881549,city,4047,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
374,"San Francisco, California",881549,city,3089,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
375,"San Francisco, California",881549,city,2592,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
376,"San Francisco, California",881549,city,2892,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
377,"San Francisco, California",881549,city,2992,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
378,"San Francisco, California",881549,city,2795,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
379,"San Francisco, California",881549,city,4105,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
380,"San Francisco, California",881549,city,4355,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
381,"San Francisco, California",881549,city,4739,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
382,"San Francisco, California",881549,city,3003,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
383,"San Francisco, California",881549,city,6373,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
384,"San Francisco, California",881549,city,3577,California,San Francisco,5933,40,324,3055,2514,48780,4644,39887,4249,275,886007,12444.118250942374,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
385,"San Jose, California",1021795,city,2895,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
386,"San Jose, California",1021795,city,3168,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
387,"San Jose, California",1021795,city,2991,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
388,"San Jose, California",1021795,city,3491,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
389,"San Jose, California",1021795,city,2635,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
390,"San Jose, California",1021795,city,3582,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
391,"San Jose, California",1021795,city,3258,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
392,"San Jose, California",1021795,city,3191,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
393,"San Jose, California",1021795,city,3211,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
394,"San Jose, California",1021795,city,3008,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
395,"San Jose, California",1021795,city,3412,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
396,"San Jose, California",1021795,city,3029,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
397,"San Jose, California",1021795,city,2900,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
398,"San Jose, California",1021795,city,3274,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
399,"San Jose, California",1021795,city,3361,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
400,"San Jose, California",1021795,city,2705,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
401,"San Jose, California",1021795,city,5047,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
402,"San Jose, California",1021795,city,3265,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
403,"San Jose, California",1021795,city,2666,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
404,"San Jose, California",1021795,city,3053,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
405,"San Jose, California",1021795,city,3745,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
406,"San Jose, California",1021795,city,2809,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
407,"San Jose, California",1021795,city,4091,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
408,"San Jose, California",1021795,city,4278,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
409,"San Jose, California",1021795,city,3637,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
410,"San Jose, California",1021795,city,3698,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
411,"San Jose, California",1021795,city,4173,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
412,"San Jose, California",1021795,city,3734,California,San Jose,4559,32,671,1339,2517,25164,4114,14924,6126,135,1040008,5831.013070136378,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
